CL1	Contig56	25000	123	0.013	0.020916202	7415.93
CL14	Contig44	25000	166	0.013	0.037910811	6752.66
CL14	Contig48	25000	301	0.013	0.072035468	5624.93
CL14	Contig145	25000	186	0.016	0.035034888	7492.82
CL20	Contig29	25000	112	0.010	0.029157358	7792.85
CL20	Contig49	25000	151	0.011	0.054776923	7584.99
CL32	Contig32	25000	198	0.012	0.068187247	2274.62
CL32	Contig43	25000	182	0.012	0.066182624	1984.68
CL32	Contig63	25000	195	0.012	0.067912966	2882.15
CL32	Contig186	25000	115	0.010	0.042290195	806.212
CL32	Contig373	25000	160	0.011	0.062424715	1841.43
CL32	Contig509	25000	211	0.012	0.066148720	2052.09
CL32	Contig511	25000	139	0.011	0.046781973	1099.8
CL32	Contig614	25000	185	0.010	0.082414868	2718.96
CL32	Contig634	25000	110	0.011	0.040695973	1288.48
CL32	Contig637	25000	140	0.010	0.061356619	2667.85
CL32	Contig671	25000	139	0.010	0.052461140	1339.84
CL33	Contig1	25000	21	0.050	0.001112053	7622.44
CL36	Contig58	25000	211	0.019	0.033076685	6952.35
CL36	Contig100	25000	144	0.010	0.038954662	6554.51
CL36	Contig106	25000	195	0.012	0.052762030	4816.08
CL36	Contig115	25000	258	0.017	0.056899509	5857.65
CL36	Contig117	25000	261	0.010	0.097720547	1685.38
CL40	Contig50	25000	230	0.010	0.073159772	1669.79
CL40	Contig63	25000	1525	0.102	0.041244474	3470.24
CL40	Contig78	25000	234	0.013	0.044336885	472.672
CL40	Contig89	25000	397	0.019	0.073766313	2971.03
CL40	Contig132	25000	219	0.012	0.070450843	2758.29
CL41	Contig37	25000	348	0.011	0.090239169	4701.75
CL41	Contig47	25000	21	0.020	0.003268252	7202.48
CL41	Contig75	25000	354	0.013	0.079959525	3197.65
CL41	Contig140	25000	313	0.014	0.067522803	3052.75
CL50	Contig98	25000	202	0.012	0.040832239	638.925
CL50	Contig136	25000	216	0.011	0.071131405	1238.25
CL50	Contig137	25000	443	0.022	0.069691182	1804.37
CL50	Contig162	25000	251	0.013	0.069274788	1627.6
CL50	Contig184	25000	214	0.012	0.052642109	5758.54
CL50	Contig198	25000	530	0.023	0.072303507	1432.23
CL50	Contig203	25000	504	0.029	0.062952163	6142.93
CL52	Contig48	25000	207	0.017	0.064254050	7805.97
CL52	Contig69	25000	220	0.013	0.068870551	6853.8
CL56	Contig5	25000	239	0.014	0.055787435	1365.49
CL56	Contig8	25000	160	0.018	0.028998072	1711.92
