CL1	Contig287	25000	157	0.012	0.047515079	7444.89
CL1	Contig297	25000	148	0.011	0.051639888	6346.72
CL1	Contig511	25000	201	0.012	0.062333209	6438.07
CL1	Contig543	25000	187	0.011	0.061655335	7046.3
CL1	Contig735	25000	163	0.012	0.047348427	7804.56
CL5	Contig228	25000	135	0.012	0.039213130	7863.27
CL5	Contig293	25000	121	0.011	0.029333785	7844.53
CL11	Contig116	25000	160	0.012	0.049842532	7471.18
CL11	Contig136	25000	121	0.012	0.025332113	7806.91
CL18	Contig17	25000	253	0.012	0.076001170	2786.64
CL18	Contig38	25000	319	0.016	0.063965206	2573.9
CL18	Contig54	25000	338	0.012	0.076239898	3920.3
CL18	Contig59	25000	202	0.010	0.063994441	3586.86
CL18	Contig137	25000	456	0.018	0.073846356	4228.59
CL18	Contig146	25000	397	0.032	0.036984769	6356.48
CL18	Contig153	25000	11	0.015	0.004372355	7203.24
CL18	Contig188	25000	315	0.013	0.068705623	2607.88
CL18	Contig199	25000	308	0.011	0.082693610	3936.04
CL18	Contig200	25000	450	0.021	0.062021346	1483.77
CL18	Contig220	25000	287	0.011	0.084922516	1305.33
CL18	Contig223	25000	404	0.018	0.060093197	2763.01
CL18	Contig242	25000	496	0.022	0.064312423	3544.45
CL18	Contig297	25000	329	0.014	0.063560673	3636.16
CL18	Contig342	25000	497	0.021	0.070274606	2669.51
CL27	Contig203	25000	331	0.018	0.080715230	6176.45
CL27	Contig219	25000	291	0.012	0.098197033	3691.24
CL27	Contig346	25000	268	0.014	0.077278488	6081.45
CL27	Contig401	25000	244	0.010	0.087593212	2855.54
CL27	Contig446	25000	189	0.014	0.062388425	7397.46
CL27	Contig469	25000	335	0.015	0.081434659	5305.45
CL27	Contig481	25000	237	0.019	0.065188876	7708.91
CL27	Contig489	25000	249	0.019	0.064334925	7402.98
CL28	Contig209	25000	233	0.017	0.052053596	7705.98
CL34	Contig72	25000	406	0.016	0.094859287	6985.72
CL34	Contig135	25000	217	0.020	0.046408721	7833.01
CL41	Contig22	25000	212	0.016	0.046235756	6021.53
CL41	Contig81	25000	887	0.082	0.033238824	4830.23
CL41	Contig109	25000	242	0.019	0.048091246	3065.89
CL41	Contig133	25000	278	0.012	0.058773853	1123.29
CL41	Contig158	25000	804	0.073	0.035127275	7168.58
CL42	Contig50	25000	189	0.013	0.042842157	889.996
CL42	Contig53	25000	155	0.012	0.041379725	1015.76
CL42	Contig108	25000	231	0.014	0.043256875	1136
CL42	Contig161	25000	163	0.012	0.062835293	2004.12
CL42	Contig234	25000	196	0.011	0.049787841	1678.02
CL42	Contig264	25000	227	0.013	0.053460112	1966.1
CL42	Contig291	25000	294	0.012	0.069567571	1044.9
CL42	Contig397	25000	299	0.014	0.064251571	5333.5
CL42	Contig407	25000	277	0.013	0.069706129	2110.01
CL42	Contig473	25000	691	0.035	0.051273346	6065.82
CL42	Contig510	25000	334	0.025	0.048588355	4446.88
CL42	Contig590	25000	302	0.013	0.069054778	1915.85
CL42	Contig608	25000	296	0.013	0.070596617	3335.55
CL42	Contig630	25000	323	0.014	0.063770472	912.129
CL42	Contig695	25000	158	0.011	0.051128010	4790.94
CL42	Contig711	25000	268	0.013	0.054523096	4375.21
CL42	Contig785	25000	171	0.010	0.056545449	1284.4
CL46	Contig103	25000	289	0.011	0.090513084	858.615
CL46	Contig260	25000	215	0.011	0.069741096	646.338
CL46	Contig314	25000	263	0.011	0.086256078	869.529
CL46	Contig420	25000	144	0.017	0.026185332	368.528
CL51	Contig62	25000	209	0.017	0.042187163	7358.94
CL51	Contig114	25000	275	0.020	0.044148144	7473.81
CL51	Contig119	25000	278	0.021	0.045544703	7336.44
CL55	Contig153	25000	158	0.014	0.047472565	7625.39
CL63	Contig11	25000	195	0.011	0.059484660	371.473
CL63	Contig109	25000	284	0.012	0.097252205	2312.02
CL63	Contig123	25000	289	0.017	0.079678112	6439.89
CL63	Contig187	25000	262	0.014	0.074438652	6384.68
CL63	Contig192	25000	204	0.011	0.069050771	3504.68
CL63	Contig200	25000	244	0.011	0.100053928	2912.5
CL63	Contig237	25000	257	0.016	0.058636040	5633.6
CL63	Contig258	25000	287	0.017	0.058686248	6354.7
CL63	Contig263	25000	168	0.013	0.063010115	2890.98
CL63	Contig265	25000	176	0.013	0.065735743	6084.18
CL63	Contig274	25000	254	0.010	0.101448352	2312.42
CL63	Contig286	25000	165	0.013	0.053099184	4386.24
CL64	Contig28	25000	395	0.017	0.093682840	5714.81
CL64	Contig149	25000	250	0.010	0.100406916	3288.17
CL64	Contig153	25000	248	0.011	0.084007994	3042.73
CL64	Contig186	25000	247	0.018	0.063918330	4023.92
CL64	Contig194	25000	230	0.013	0.085734126	6037
CL64	Contig248	25000	193	0.011	0.068664960	3164.23
CL64	Contig256	25000	195	0.012	0.074984052	7161.83
CL64	Contig280	25000	183	0.013	0.067751726	5714.81
CL65	Contig71	25000	256	0.022	0.031725353	1779.4
CL65	Contig119	25000	302	0.017	0.054412900	1067.17
CL65	Contig144	25000	151	0.011	0.047883150	3035.35
CL65	Contig158	25000	249	0.017	0.037895366	2538.22
CL65	Contig240	25000	1777	0.125	0.036843787	4341.01
CL65	Contig300	25000	446	0.026	0.050472966	1093.79
CL65	Contig308	25000	194	0.011	0.058952963	2822.54
CL66	Contig35	25000	243	0.013	0.082353460	3531.51
CL66	Contig69	25000	206	0.011	0.057075549	1350.97
CL66	Contig153	25000	350	0.024	0.062693561	4929.08
CL66	Contig183	25000	358	0.033	0.048378261	2331.56
CL66	Contig198	25000	176	0.011	0.050421221	2521.19
