"","Cluster ID","Average Coverage","SD Coverage","Average Divergence","SD Divergence","Slope","Estimated Half-life","Top Hit","No. of Hits","%cluster","%genome"
"19","CL24",254.264797351525,93.6762332884867,0.074563383,0.0166247659272427,"-6.79812576298088",0.101961511852939,"Simple_repeat","218hits","0.463%","0.794"
"20","CL25",386.482985553772,71.4413610404912,0.0693445731,0.0183050083413842,"0.846887850775111",-0.81846395591287,"LTR.Gypsy","401hits","1.43%","0.793"
"21","CL26",175.857692307692,105.233543048087,0.0590015256153846,0.0198059032310279,"3.21120702882392",-0.215852535927528,"LTR.Gypsy","323hits","1.49%","0.685"
"22","CL27",359.197592295345,133.46600324852,0.0496299862,0.01201866194684,"-5.65066315064279",0.122666519323683,"Simple_repeat","97hits","0.245%","0.676"
"23","CL29",535.632825040128,63.0658663615407,0.004510255,0.00114813918010753,"44.6399206287251",-0.0155275182123401,"rRNA","554hits","2.51%","0.624"
"24","CL30",444.39518459069,125.915833007463,0.0495844962,0.0140469091004128,"-5.20397838639297",0.133195630168708,"LTR.Copia","518hits","1.66%","0.603"
"25","CL31",322.388271038752,152.620695033487,0.0405706842857143,0.011752887608078,"-17.148579333534",0.0404200935295262,"LTR.Copia","7681hits","49.5%","0.6"
"26","CL32",387.734884965222,134.145944253356,0.0576394928333333,0.0163766597252983,"-10.5792797437381",0.0655193167540748,"LTR.Gypsy","3491hits","20.2%","0.591"
"27","CL33",198.889041857019,97.6834388087404,0.0328292427692308,0.00692143739132036,"1.10095038460505",-0.629589843695455,"Simple_repeat","988hits","3.81%","0.588"
"28","CL34",138.041939205458,76.6682677237495,0.051379096125,0.0125883228967254,"6.62252261863053",-0.10466512845271,"LTR.Gypsy","7823hits","53.8%","0.575"
"29","CL35",587.665329052969,NA,0.048431219,NA,NA,NA,"LTR.Copia","91hits","0.587%","0.563"
"30","CL36",186.851026140793,68.5084657654252,0.0650287487142857,0.0164366434966811,"5.48485878277075",-0.126374663051907,"LTR.Gypsy","92hits","0.203%","0.555"
"31","CL37",369.504280363831,89.5347943617072,0.0867301673333333,0.0160646976773996,"-2.79127883600023",0.248326025913338,"Simple_repeat","57hits","0.182%","0.553"
"32","CL38",142.757671607969,102.022667591155,0.0617908804705882,0.015693441674918,"3.78758717150339",-0.183004944618824,"Simple_repeat","261hits","0.836%","0.538"
"33","CL39",147.921027287319,98.6282230082098,0.0450938695,0.00894742241329769,"-25.3224266621272",0.0273728576573047,"LTR.Copia","5178hits","39.6%","0.512"
"34","CL40",393.118378812199,145.637324357241,0.051650857,0.000395831305040416,"416.165582332548",-0.00166555623527288,"Simple_repeat","1113hits","4.7%","0.505"
"35","CL41",556.312199036918,NA,0.048366815,NA,NA,NA,"Simple_repeat","88hits","0.246%","0.501"
"36","CL42",564.627608346709,7.92670675534714,0.047213588,0.00358304101297026,"1.59284539387475",-0.435162874705497,"LTR.Copia","2770hits","19%","0.476"
"37","CL43",384.624879614767,164.276608179028,0.0343062394,0.00447666508306421,"14.8712473339875",-0.0466098885313939,"LTR.Copia","1848hits","14.2%","0.475"
"38","CL44",566.699036918138,NA,0.000147142,NA,NA,NA,"Simple_repeat","58hits","0.182%","0.471"
"39","CL45",291.622043873729,153.281715336968,0.0486307628333333,0.0101473615788828,"9.22708032073064",-0.075120965296318,"Simple_repeat","297hits","1.21%","0.471"
"40","CL46",281.869092206171,116.204275756688,0.0495843972222222,0.00759484216466147,"-17.8818041840909",0.0387627094796522,"Simple_repeat","272hits","1.07%","0.467"
"41","CL48",100.955481540931,105.652770959823,0.0429773171,0.0146817698535853,"0.982790683155042",-0.705284647525089,"DNA.CMC.EnSpm","1284hits","10.6%","0.454"
"42","CL49",96.1011993936152,59.6369729940364,0.0416023167777778,0.0108147354536292,"-6.87504399686672",0.100820762874513,"LTR.Copia","7159hits","63.9%","0.451"
"43","CL50",577.128410914928,NA,0.000314873,NA,NA,NA,"rRNA","9214hits","90.3%","0.433"
"44","CL51",265.590690208668,164.95600728432,0.0490030838571429,0.0185463770521814,"-13.7747420249374",0.0503201569441441,"LTR.Copia","331hits","2.25%","0.428"
"45","CL52",154.087950011465,130.676729864387,0.0659700842857143,0.0160018541090948,"-18.8295189637667",0.0368117306604463,"LTR.Gypsy","4055hits","38.3%","0.411"
"46","CL54",251.810754414125,224.233985492102,0.0589197486,0.00845426536665622,"31.477249073112",-0.0220205767965929,"LTR.Gypsy","270hits","2.06%","0.396"
"47","CL56",149.059756936482,92.0195537434731,0.0308035371428571,0.0100326248230973,"-3.07633034943558",0.225316237798427,"LTR.Copia","2577hits","26.1%","0.381"
"48","CL57",119.867782618665,67.5296454485429,0.0474389193571429,0.0155259256217236,"-0.143437650994195",4.83239355744885,"Simple_repeat","292hits","1.48%","0.379"
"49","CL58",563.680577849117,NA,0.061146057,NA,NA,NA,"LTR","4523hits","41.3%","0.378"
"50","CL59",358.06607811664,39.9071273934082,0.0263714573333333,0.00993140451934722,"4.33475594583048",-0.159904545774179,"LTR.Copia","5797hits","62.4%","0.375"
"51","CL60",128.060971107544,85.4283648061876,0.0380434263,0.00688966262635871,"-14.3191630854651",0.0484069618051587,"DNA.MULE.MuDR","131hits","1.19%","0.366"
"52","CL61",180.759003356194,76.0281410225046,0.0671029234545455,0.0128044300669436,"7.4975671363091",-0.0924496130489026,"LTR.Gypsy","2795hits","29.4%","0.348"
"53","CL62",377.416131621188,62.5091988658109,0.06823026775,0.0210762981594766,"-2.28347337727129",0.303549490639669,"LTR.Gypsy","5841hits","65.4%","0.341"
"54","CL63",537.544943820225,NA,0.000122258,NA,NA,NA,"rRNA","7560hits","95.1%","0.339"
"55","CL64",413.836543606207,147.744714610086,0.0656830713333333,0.00665897644764511,"3.05977132118438",-0.226535615835382,"LTR.Gypsy","5632hits","71%","0.319"
"56","CL65",534.545746388443,NA,0.000216743,NA,NA,NA,"rRNA","7204hits","97.9%","0.315"
"57","CL66",309.939406099519,201.315789210515,0.03718885725,0.00642767561625447,"-43.5217445157751",0.0159264567234593,"Simple_repeat","1237hits","7.45%","0.303"
"58","CL67",221.521612015593,120.50970810373,0.0395464582857143,0.00621711760967877,"-24.6639534340452",0.0281036526610997,"LTR.Copia","207hits","2.03%","0.301"
"59","CL69",147.509015516319,51.8972168397866,0.0758291406666667,0.0144701704241783,"-0.188399955469352",3.67912603181429,"Simple_repeat","32hits","0.11%","0.298"
"60","CL70",198.677826186655,107.375537560778,0.0547990554285714,0.00701777892986967,"-8.63369686884433",0.0802839375866027,"LTR.Gypsy","382hits","3.57%","0.297"
"61","CL73",144.24386035313,69.922530447972,0.05499233825,0.00948644937874512,"-16.1515701756781",0.042915157660877,"LTR.Copia","228hits","2.69%","0.279"
"62","CL74",178.310449438202,195.522786782911,0.052576115,0.0240339486890996,"14.3285376613649",-0.0483752911107552,"LTR.Gypsy","2902hits","40.8%","0.277"
"63","CL75",327.042937399679,295.17281603388,0.006448921,0.00667299639254226,"-69.5024880027911",0.00997298370861356,"rRNA","3215hits","46.9%","0.275"
"64","CL76",215.212078651685,111.665796645005,0.0254757535,0.00600738124948481,"-25.0653622183978",0.0276535872300773,"LTR.Copia","2817hits","40.3%","0.265"
"65","CL77",34.0658105939005,NA,0.080957309,NA,NA,NA,"Simple_repeat","4620hits","75.3%","0.243"
"66","CL78",85.3958025682184,38.4088940014788,0.03869585,0.010493898996841,"-3.23439187968125",0.214305256241323,"Simple_repeat","405hits","3.32%","0.241"
"67","CL79",94.354198049142,57.0601352939836,0.0462261466923077,0.00997775595536579,"3.85315658750038",-0.179890737586038,"LTR.Gypsy","869hits","12%","0.237"
"68","CL80",298.770465489567,NA,0.08561039,NA,NA,NA,"Simple_repeat","529hits","4.54%","0.236"
"69","CL84",301.963081861958,NA,0.032861638,NA,NA,NA,"LTR.Copia","3769hits","67.9%","0.223"
"70","CL85",46.9717445826645,8.56966676812836,0.050618057625,0.0102093574874025,"-2.27654039417414",0.30447392118926,"LTR.Copia","2129hits","35.2%","0.22"
"71","CL86",514.76886035313,NA,0.000474777,NA,NA,NA,"rRNA","2254hits","41.3%","0.215"
"72","CL88",115.983240916387,30.5978141907363,0.0315120519090909,0.011084758230466,"-5.33950670856423",0.129814834664068,"LTR.Gypsy","1610hits","28.9%","0.213"
"73","CL89",72.6710834670947,16.2139720950127,0.0475950981,0.01042726233584,"5.54412137215529",-0.125023810633223,"LTR.Copia","675hits","12%","0.201"
"74","CL90",129.562540128411,51.7505892710197,0.043612269375,0.00529548188652966,"-19.4595529247503",0.0356198923603401,"LTR.Copia","637hits","10.9%","0.198"
"75","CL94",151.116171749599,53.6533015599249,0.057790597,0.00664547565499902,"22.5754073702414",-0.0307036399916151,"LTR.Gypsy","1055hits","22.7%","0.177"
"76","CL95",81.4483146067416,46.0835414149132,0.0437029638,0.00544503043124735,"19.5350200134321",-0.0354822866873616,"DNA.MULE.MuDR","80hits","1.59%","0.155"
"77","CL96",53.7806902086678,29.7127547744823,0.0345069407,0.00910676707917766,"0.814584136242636",-0.850921531270136,"DNA.MULE.MuDR","41hits","0.85%","0.147"
"78","CL97",131.402568218298,74.2712274152801,0.031272128,0.0137363837310035,"15.9796098787224",-0.0433769776496798,"Simple_repeat","156hits","1.79%","0.143"
"79","CL98",134.843151417871,159.79128589306,0.0381160856666667,0.00943398672218434,"38.8601833899604",-0.0178369508348491,"Simple_repeat","5hits","0.0521%","0.142"
"80","CL99",96.0243579454253,43.895399246686,0.0445353861666667,0.0180168412985092,"9.96978892938384",-0.0695247597987798,"Simple_repeat","148hits","1.69%","0.141"
"81","CL100",425.488764044944,NA,0.049745851,NA,NA,NA,"Simple_repeat","191hits","1.54%","0.139"
"82","CL103",60.2843572158179,16.9467250982289,0.0468383303636364,0.0123201639119902,"-3.96707143138567",0.17472515747412,"DNA.MULE.MuDR","137hits","3.5%","0.131"
"83","CL104",97.9595345104334,53.0991574368631,0.0337025642,0.00891971651370239,"-0.388908007946842",1.78229084101217,"LTR.Gypsy","701hits","20%","0.13"
"84","CL105",47.7394863563403,20.4376624168659,0.0293376267142857,0.00852120502903935,"3.00597458968242",-0.23058983363967,"LTR.Gypsy","1585hits","48.1%","0.128"
"85","CL106",147.738563402889,75.9991971517439,0.06749545375,0.00544286720835073,"-12.3379400371481",0.0561801385379538,"LTR.Gypsy","26hits","0.438%","0.127"
"86","CL108",66.2196328250402,29.9392629600202,0.04299313975,0.00899753279071811,"-14.9627870039152",0.0463247375223997,"DNA.CMC.EnSpm","767hits","22.7%","0.124"
"87","CL109",40.6652621722846,11.4408019658687,0.0371945816666667,0.014610006559257,"1.02495273222409",-0.676272337999287,"LTR.Gypsy","1398hits","44.8%","0.121"
"88","CL110",128.074638844302,NA,0.030550867,NA,NA,NA,"DNA.CMC.EnSpm","512hits","15.7%","0.118"
"89","CL112",61.7808988764046,39.153394828795,0.0554437123333333,0.0262380370821782,"-9.8160893373996",0.070613373282885,"LTR.Gypsy","1839hits","63.5%","0.116"
"90","CL115",268.624398073836,NA,0.055370134,NA,NA,NA,"Simple_repeat","82hits","1.36%","0.095"
"91","CL116",197.972712680578,18.8296974315968,0.066475839,0.00132648423824484,"31.1871947744538",-0.0222253776132414,"LTR.Gypsy","149hits","6.11%","0.094"
"92","CL117",94.2634028892455,45.551251141027,0.0502286844,0.00545721248341608,"20.9899498749891",-0.0330228125692609,"LTR.Copia","78hits","2.8%","0.094"
"93","CL119",54.0074294886494,20.9869939009509,0.0474211968571429,0.012291978873868,"10.409282943797",-0.0665893303412413,"LTR.Copia","1652hits","72.5%","0.091"
"94","CL120",412.425361155698,NA,0.073649161,NA,NA,NA,"Simple_repeat","27hits","0.427%","0.091"
"95","CL123",86.8974050294275,18.2803849687216,0.0382470923333333,0.0181720414058167,"3.42902862298112",-0.202140972494227,"Simple_repeat","133hits","3.17%","0.084"
"96","CL125",56.7219582664527,30.0997926123443,0.0509180744,0.0109378261090879,"-15.2164611801598",0.045552456142938,"LTR.Gypsy","201hits","7.25%","0.08"
"97","CL129",42.4526083467095,18.5554637222916,0.030690648,0.0145286329096572,"-4.42125153413459",0.156776237499371,"Simple_repeat","138hits","3.08%","0.076"
"98","CL130",44.5672752808988,9.15254275535888,0.02277560375,0.00549885553086686,"13.3182548044322",-0.052044895576654,"LTR.Gypsy","179hits","8.53%","0.076"
"99","CL132",118.588282504013,NA,0.028846343,NA,NA,NA,"LTR.Copia","1491hits","81.7%","0.074"
"100","CL133",98.8884430176565,NA,0.030565409,NA,NA,NA,"DNA.MULE.MuDR","23hits","0.932%","0.068"
"101","CL134",77.4230337078652,NA,0.043387132,NA,NA,NA,"Low_complexity","34hits","1.51%","0.067"
"102","CL136",79.2301765650079,37.1615407707506,0.040701957,0.00330573151291919,"61.8495841461809",-0.0112069820699473,"DNA.CMC.EnSpm","164hits","9.97%","0.062"
"103","CL137",17.3819422150883,NA,0.016530809,NA,NA,NA,"LTR.Copia","200hits","12.1%","0.061"
"104","CL138",135.942215088282,NA,0.088313752,NA,NA,NA,"LTR.","363hits","18.4%","0.061"
"105","CL143",57.0432584269663,22.0250890155559,0.0472593703333333,0.00840891766028812,"12.8813017043346",-0.0538103366002755,"LTR.Copia","887hits","65.8%","0.054"
"106","CL144",42.0882624398074,8.08802113457944,0.04607806725,0.0030331082449923,"-17.1585625199498",0.0403965763305662,"Simple_repeat","46hits","1.4%","0.053"
"107","CL145",45.9941412520064,NA,0.044739273,NA,NA,NA,"Simple_repeat","264hits","14.2%","0.053"
"108","CL146",62.4567014446228,3.90809859441505,0.024575938,0.000940631624100529,"28.9091184205468",-0.0239767664470632,"Simple_repeat","61hits","2.51%","0.051"
"109","CL147",50.8718499197432,20.9837628853996,0.03941867525,0.00611956162136823,"34.8323461191775",-0.0198995260953245,"LTR.Copia","768hits","65.6%","0.047"
"110","CL148",115.813804173355,8.12094545648411,0.060614058,0.0078984817408031,"3.85871974106724",-0.179631387370008,"LINE.L1","41hits","2.65%","0.047"
"111","CL149",120.842656500802,72.0296081910105,0.047931917,0.00259362241855826,"106.441651611343",-0.00651199196993745,"Simple_repeat","147hits","6.31%","0.047"
"112","CL150",152.455858747994,NA,0.026012548,NA,NA,NA,"LTR.Gypsy","313hits","25.9%","0.047"
"113","CL151",42.0407544141252,6.31766993701065,0.0527860724,0.00511094039201376,"5.14857326242216",-0.134628982677398,"LTR.Copia","456hits","36.1%","0.046"
"114","CL156",56.8991974317817,4.35614097302409,0.0413861845,0.000922695860595735,"-36.0700144842911",0.019216714782907,"LTR.Copia","659hits","60.3%","0.043"
"115","CL158",98.7017656500804,75.0731751076897,0.0465553525,0.00613111854580879,"60.2149393493609",-0.0115112161209426,"Simple_repeat","66hits","3.5%","0.041"
"116","CL159",92.390650080257,68.5487814228844,0.029606196,0.00864932590483316,"41.378200302571",-0.0167515062397935,"Simple_repeat","73hits","2.54%","0.04"
"117","CL161",28.8497592295345,7.08596219685261,0.0491868488,0.00630951321190658,"-6.30821939680299",0.109880005269194,"LINE.L1","173hits","15.7%","0.038"
"118","CL162",48.9614285714286,21.2003627120391,0.0320367836,0.0109400675912977,"6.59120237482816",-0.105162478883531,"Simple_repeat","5hits","0.216%","0.038"
"119","CL163",107.178972712681,31.0139531234712,0.031117306,0.000143964112222457,"-885.423901911448",0.000782842183346963,"Simple_repeat","82hits","3.43%","0.035"
"120","CL164",54.2315409309791,NA,0.038708763,NA,NA,NA,"Simple_repeat","14hits","0.719%","0.034"
"121","CL166",134.345906902087,NA,0.04373591,NA,NA,NA,"Simple_repeat","47hits","3.45%","0.033"
"122","CL168",44.9279026217228,7.94489683875915,0.045128552,0.00697863845232786,"10.0659807201582",-0.0688603723601266,"LTR.Gypsy","120hits","13%","0.031"
"123","CL169",99.4935794542536,NA,0.086729602,NA,NA,NA,"Simple_repeat","11hits","0.614%","0.03"
"124","CL170",31.8218833600856,7.90484534252543,0.039263588,0.016674651814427,"6.02759177531969",-0.114995707472771,"DNA.MULE.MuDR","5hits","0.447%","0.03"
"125","CL172",57.84341894061,NA,0.02131936,NA,NA,NA,"LTR.Gypsy","442hits","67.4%","0.026"
"126","CL178",42.0132423756019,5.76876553139447,0.0475473145,0.00157189766747092,"-38.05633865286",0.0182137116994531,"LTR.Gypsy","18hits","2.59%","0.022"
"127","CL179",127.248796147673,NA,0.081102495,NA,NA,NA,"Simple_repeat","37hits","3.36%","0.022"
"128","CL180",45.9280497592295,6.70383763682068,0.0515299035,0.00103960606736999,"61.1942047480245",-0.0113270069186138,"LTR.Gypsy","331hits","59.4%","0.022"
"129","CL183",31.7472311396468,7.21535772063299,0.0452427125,0.00961142250269742,"6.6332947303468",-0.104495157947506,"LTR.Copia","121hits","19.7%","0.021"
"130","CL184",48.1987158908507,NA,0.069397186,NA,NA,NA,"LTR.Gypsy","84hits","14.8%","0.021"
"131","CL186",69.1434189406099,NA,0.029752182,NA,NA,NA,"Simple_repeat","21hits","2.03%","0.019"
"132","CL188",101.352327447833,NA,0.060254093,NA,NA,NA,"Simple_repeat","28hits","2.87%","0.019"
"133","CL189",87.6958266452648,NA,0.041567097,NA,NA,NA,"LTR.Copia","5hits","0.937%","0.018"
"134","CL195",28.1299892990904,13.3155970711025,0.0381938996666667,0.00820714073172407,"20.1251172354966",-0.0344418952917887,"Simple_repeat","6hits","0.643%","0.016"
"135","CL196",69.9524077046549,NA,0.037304943,NA,NA,NA,"Simple_repeat","60hits","6.95%","0.016"
"136","CL200",48.3725521669342,NA,0.039131055,NA,NA,NA,"LTR.Copia","8hits","0.552%","0.015"
"137","CL201",58.9776083467095,NA,0.019658901,NA,NA,NA,"LTR.Gypsy","105hits","27.3%","0.015"
"138","CL202",54.5979133226324,NA,0.040031936,NA,NA,NA,"Simple_repeat","23hits","3.53%","0.014"
"139","CL205",37.0946227929374,NA,0.067183857,NA,NA,NA,"LINE.L1","10hits","2.73%","0.014"
"140","CL213",23.0260834670947,13.3906502307556,0.0121955365,0.00336151563418951,"79.8573879344267",-0.00867981283245965,"DNA.CMC.EnSpm","168hits","55.5%","0.012"
"141","CL217",26.5553772070626,11.6737314058746,0.037254605,0.00349637998924488,"-56.4720514250796",0.0122741632908365,"DNA.MULE.MuDR","4hits","1.54%","0.011"
